states_msa_code,states_msa,states_msa_full,geoid_msa,name_msa,cases,deaths,group
48,TX,TX,11100,Amarillo,64,3,2020-06-13
48,TX,TX,13140,Beaumont-Port Arthur,232,2,2020-06-13
48,TX,TX,28780,Kingsville,5,0,2020-06-13
48,TX,TX,13300,Beeville,3,0,2020-06-13
48,TX,TX,13700,Big Spring,12,0,2020-06-13
48,TX,TX,14420,Borger,4,0,2020-06-13
48,TX,TX,14780,Brenham,8,0,2020-06-13
48,TX,TX,28660,Killeen-Temple,257,4,2020-06-13
48,TX,TX,28500,Kerrville,13,0,2020-06-13
48,TX,TX,10860,Alice,5,0,2020-06-13
48,TX,TX,15180,Brownsville-Harlingen,515,4,2020-06-13
48,TX,TX,10180,Abilene,67,1,2020-06-13
48,TX,TX,12420,Austin-Round Rock,2923,8,2020-06-13
48,TX,TX,32580,McAllen-Edinburg-Mission,589,9,2020-06-13
48,TX,TX,11380,Andrews,15,0,2020-06-13
48,TX,TX,43660,Snyder,1,0,2020-06-13
48,TX,TX,31260,Lufkin,71,1,2020-06-13
48,TX,TX,31180,Lubbock,486,0,2020-06-13
48,TX,TX,30980,Longview,243,1,2020-06-13
48,TX,TX,30220,Levelland,1,0,2020-06-13
48,TX,TX,15220,Brownwood,2,0,2020-06-13
48,TX,TX,29700,Laredo,213,2,2020-06-13
48,TX,TX,29500,Lamesa,0,0,2020-06-13
48,TX,TX,48660,Wichita Falls,70,0,2020-06-13
48,TX,TX,18580,Corpus Christi,287,3,2020-06-13
48,TX,TX,44500,Stephenville,12,0,2020-06-13
48,TX,TX,47020,Victoria,57,0,2020-06-13
48,TX,TX,46900,Vernon,0,0,2020-06-13
48,TX,TX,17780,College Station-Bryan,525,1,2020-06-13
48,TX,TX,19100,Dallas-Fort Worth-Arlington,5502,56,2020-06-13
48,TX,TX,46620,Uvalde,12,0,2020-06-13
48,TX,TX,46340,Tyler,69,0,2020-06-13
48,TX,TX,47380,Waco,158,1,2020-06-13
48,TX,TX,19620,Del Rio,38,0,2020-06-13
48,TX,TX,18620,Corsicana,36,1,2020-06-13
48,TX,TX,39700,Raymondville,30,0,2020-06-13
48,TX,TX,44860,Sulphur Springs,7,1,2020-06-13
48,TX,TX,45020,Sweetwater,7,0,2020-06-13
48,TX,TX,26420,Houston-The Woodlands-Sugar Land,6907,59,2020-06-13
48,TX,TX,25820,Hereford,30,2,2020-06-13
48,TX,TX,23240,Fredericksburg,12,0,2020-06-13
48,TX,TX,21340,El Paso,647,22,2020-06-13
48,TX,TX,20900,El Campo,26,0,2020-06-13
48,TX,TX,20580,Eagle Pass,65,0,2020-06-13
48,TX,TX,20300,Dumas,7,0,2020-06-13
48,TX,TX,49820,Zapata,18,0,2020-06-13
48,TX,TX,37780,Pecos,2,0,2020-06-13
48,TX,TX,37420,Pampa,2,1,2020-06-13
48,TX,TX,37300,Palestine,912,2,2020-06-13
48,TX,TX,36220,Odessa,203,1,2020-06-13
48,TX,TX,41660,San Angelo,89,0,2020-06-13
48,TX,TX,33420,Mineral Wells,0,0,2020-06-13
48,TX,TX,41700,San Antonio-New Braunfels,2741,13,2020-06-13
48,TX,TX,40100,Rio Grande City,136,0,2020-06-13
48,TX,TX,38920,Port Lavaca,9,0,2020-06-13
48,TX,TX,43300,Sherman-Denison,83,1,2020-06-13
48,TX,TX,38380,Plainview,59,0,2020-06-13
48,TX,TX,34860,Nacogdoches,26,0,2020-06-13
49,UT,UT,25720,Heber,38,1,2020-06-13
49,UT,UT,36260,Ogden-Clearfield,407,0,2020-06-13
49,UT,UT,39220,Price,1,0,2020-06-13
49,UT,UT,46860,Vernal,9,0,2020-06-13
49,UT,UT,41620,Salt Lake City,1783,9,2020-06-13
49,UT,UT,39340,Provo-Orem,569,0,2020-06-13
49,UT,UT,41100,St. George,228,0,2020-06-13
49,UT,UT,44920,Summit Park,17,0,2020-06-13
49,UT,UT,16260,Cedar City,61,0,2020-06-13
50,VT,VT,13540,Bennington,2,0,2020-06-13
50,VT,VT,15540,Burlington-South Burlington,15,1,2020-06-13
50,VT,VT,12740,Barre,1,0,2020-06-13
50,VT,VT,40860,Rutland,3,0,2020-06-13
51,VA,VA-WV,14140,Bluefield,6,0,2020-06-13
51,VA,VA,13980,Blacksburg-Christiansburg-Radford,22,0,2020-06-13
51,VA,VA,25500,Harrisonburg,37,0,2020-06-13
51,VA,VA,16820,Charlottesville,89,0,2020-06-13
51,VA,VA,13720,Big Stone Gap,1,0,2020-06-13
51,VA,VA,40220,Roanoke,98,0,2020-06-13
51,VA,VA-WV,49020,Winchester,31,0,2020-06-13
51,VA,VA,31340,Lynchburg,42,0,2020-06-13
51,VA,VA,32300,Martinsville,34,0,2020-06-13
51,VA,VA,44420,Staunton-Waynesboro,26,0,2020-06-13
53,WA,WA,42660,Seattle-Tacoma-Bellevue,782,30,2020-06-13
53,WA,WA,36500,Olympia-Tumwater,27,2,2020-06-13
53,WA,WA,36830,Othello,13,0,2020-06-13
53,WA,WA,47460,Walla Walla,15,0,2020-06-13
53,WA,WA,44060,Spokane-Spokane Valley,153,1,2020-06-13
53,WA,WA,36020,Oak Harbor,6,1,2020-06-13
53,WA,WA,39420,Pullman,3,0,2020-06-13
53,WA,WA,43220,Shelton,3,0,2020-06-13
53,WA,WA,13380,Bellingham,50,1,2020-06-13
53,WA,WA,49420,Yakima,1100,24,2020-06-13
53,WA,WA,21260,Ellensburg,3,0,2020-06-13
53,WA,WA,38820,Port Angeles,4,0,2020-06-13
53,WA,WA,14740,Bremerton-Silverdale,16,0,2020-06-13
53,WA,WA,34180,Moses Lake,83,0,2020-06-13
53,WA,WA,34580,Mount Vernon-Anacortes,28,0,2020-06-13
53,WA,WA,28420,Kennewick-Richland,462,8,2020-06-13
54,WV,WV,21180,Elkins,9,0,2020-06-13
54,WV,WV,16620,Charleston,24,0,2020-06-13
54,WV,WV,13220,Beckley,11,0,2020-06-13
54,WV,WV,34060,Morgantown,32,0,2020-06-13
54,WV,WV,37620,Parkersburg-Vienna,1,0,2020-06-13
54,WV,WV,17220,Clarksburg,9,0,2020-06-13
54,WV,WV,21900,Fairmont,1,0,2020-06-13
55,WI,WI,11540,Appleton,75,0,2020-06-13
55,WI,WI,49220,Wisconsin Rapids-Marshfield,15,0,2020-06-13
55,WI,WI,13180,Beaver Dam,19,1,2020-06-13
55,WI,WI,39540,Racine,104,6,2020-06-13
55,WI,WI,12660,Baraboo,11,0,2020-06-13
55,WI,WI,32860,Menomonie,0,0,2020-06-13
55,WI,WI,38420,Platteville,21,0,2020-06-13
55,WI,WI,20740,Eau Claire,31,0,2020-06-13
55,WI,WI,43020,Shawano,7,0,2020-06-13
55,WI,WI,22540,Fond du Lac,33,0,2020-06-13
55,WI,WI,24580,Green Bay,139,1,2020-06-13
55,WI,WI,31820,Manitowoc,21,0,2020-06-13
55,WI,WI,44620,Stevens Point,22,0,2020-06-13
55,WI,WI,27500,Janesville-Beloit,49,2,2020-06-13
55,WI,WI,33340,Milwaukee-Waukesha-West Allis,1008,27,2020-06-13
55,WI,WI,43100,Sheboygan,43,0,2020-06-13
55,WI,WI,32980,Merrill,2,0,2020-06-13
55,WI,WI,36780,Oshkosh-Neenah,108,2,2020-06-13
56,WY,WY,16940,Cheyenne,13,0,2020-06-13
56,WY,WY,29660,Laramie,3,0,2020-06-13
56,WY,WY,43260,Sheridan,0,0,2020-06-13
56,WY,WY,40540,Rock Springs,11,0,2020-06-13
56,WY,WY,40180,Riverton,24,0,2020-06-13
56,WY,WY,23940,Gillette,6,0,2020-06-13
56,WY,WY,16220,Casper,8,0,2020-06-13
56,WY,WY,21740,Evanston,68,0,2020-06-13
72,PR,PR,41980,San Juan-Carolina-Caguas,487,0,2020-06-13
72,PR,PR,42180,Santa Isabel,18,0,2020-06-13
72,PR,PR,32420,Mayag,5,0,2020-06-13
72,PR,PR,11640,Arecibo,38,0,2020-06-13
72,PR,PR,10260,Adjuntas,5,0,2020-06-13
72,PR,PR,10380,Aguadilla-Isabela,35,0,2020-06-13
72,PR,PR,38660,Ponce,45,0,2020-06-13
72,PR,PR,25020,Guayama,19,0,2020-06-13
72,PR,PR,41900,San GermSn,9,0,2020-06-13
72,PR,PR,17640,Coco,9,0,2020-06-13
72,PR,PR,17620,Coamo,2,0,2020-06-13
72,PR,PR,27580,Jayuya,19,0,2020-06-13
1,AL,AL,45980,Troy,38,2,2020-06-20
1,AL,AL,33660,Mobile,464,3,2020-06-20
1,AL,AL,26620,Huntsville,435,1,2020-06-20
1,AL,AL,10700,Albertville,361,0,2020-06-20
1,AL,AL,33860,Montgomery,729,27,2020-06-20
1,AL,AL,20020,Dothan,113,3,2020-06-20
1,AL,AL,11500,Anniston-Oxford-Jacksonville,35,1,2020-06-20
1,AL,AL,19460,Decatur,244,2,2020-06-20
1,AL,AL,13820,Birmingham-Hoover,1318,18,2020-06-20
1,AL,AL,12220,Auburn-Opelika,236,1,2020-06-20
1,AL,AL,22520,Florence-Muscle Shoals,128,0,2020-06-20
1,AL,AL,23460,Gadsden,177,1,2020-06-20
1,AL,AL,21460,Enterprise,29,0,2020-06-20
1,AL,AL,46740,Valley,54,0,2020-06-20
1,AL,AL,37120,Ozark,35,0,2020-06-20
1,AL,AL,18980,Cullman,74,2,2020-06-20
1,AL,AL,45180,Talladega-Sylacauga,58,0,2020-06-20
1,AL,AL,46220,Tuscaloosa,373,13,2020-06-20
1,AL,AL,19300,Daphne-Fairhope-Foley,142,1,2020-06-20
1,AL,AL-GA,17980,Columbus,2012,61,2020-06-20
1,AL,AL,42820,Selma,154,2,2020-06-20
1,AL,AL,42460,Scottsboro,50,0,2020-06-20
2,AK,AK,11260,Anchorage,70,0,2020-06-20
4,AZ,AZ,37740,Payson,124,2,2020-06-20
4,AZ,AZ,29420,Lake Havasu City-Kingman,276,13,2020-06-20
4,AZ,AZ,49740,Yuma,1602,20,2020-06-20
4,AZ,AZ,35700,Nogales,387,4,2020-06-20
4,AZ,AZ,39140,Prescott,211,1,2020-06-20
4,AZ,AZ,22380,Flagstaff,265,2,2020-06-20
4,AZ,AZ,46060,Tucson,2067,34,2020-06-20
4,AZ,AZ,43420,Sierra Vista-Douglas,206,0,2020-06-20
4,AZ,AZ,38060,Phoenix-Mesa-Scottsdale,17399,139,2020-06-20
4,AZ,AZ,43320,Show Low,469,29,2020-06-20
4,AZ,AZ,40940,Safford,24,0,2020-06-20
5,AR,AR-MO,22220,Fayetteville-Springdale-Rogers,2318,18,2020-06-20
5,AR,AR-MS-TN,32820,Memphis,2484,30,2020-06-20
5,AR,AR,22620,Forrest City,26,0,2020-06-20
5,AR,AR-OK,22900,Fort Smith,226,2,2020-06-20
5,AR,AR,26300,Hot Springs,42,0,2020-06-20
5,AR,AR,25460,Harrison,14,1,2020-06-20
5,AR,AR,12900,Batesville,7,0,2020-06-20
5,AR,AR,14180,Blytheville,42,0,2020-06-20
5,AR,AR,27860,Jonesboro,55,1,2020-06-20
5,AR,AR,15780,Camden,2,0,2020-06-20
5,AR,AR,30780,Little Rock-North Little Rock-Conway,663,9,2020-06-20
5,AR,AR-TX,45500,Texarkana,56,1,2020-06-20
5,AR,AR,38220,Pine Bluff,56,0,2020-06-20
5,AR,AR,40780,Russellville,271,2,2020-06-20
5,AR,AR,20980,El Dorado,25,0,2020-06-20
5,AR,AR,31680,Malvern,374,0,2020-06-20
5,AR,AR,25760,Helena-West Helena,52,2,2020-06-20
5,AR,AR,31620,Magnolia,43,1,2020-06-20
5,AR,AR,37500,Paragould,25,0,2020-06-20
5,AR,AR,42620,Searcy,13,0,2020-06-20
5,AR,AR,11660,Arkadelphia,6,0,2020-06-20
5,AR,AR,34260,Mountain Home,18,0,2020-06-20
6,CA,CA,25260,Hanford-Corcoran,261,10,2020-06-20
6,CA,CA,40900,Sacramento--Roseville--Arden-Arcade,1023,2,2020-06-20
6,CA,CA,39780,Red Bluff,32,0,2020-06-20
6,CA,CA,41860,San Francisco-Oakland-Hayward,2961,34,2020-06-20
6,CA,CA,31080,Los Angeles-Long Beach-Anaheim,18824,288,2020-06-20
6,CA,CA,18860,Crescent City,2,0,2020-06-20
6,CA,CA,32900,Merced,260,3,2020-06-20
6,CA,CA,46700,Vallejo-Fairfield,208,0,2020-06-20
6,CA,CA,33700,Modesto,662,3,2020-06-20
6,CA,CA,17340,Clearlake,7,0,2020-06-20
6,CA,CA,42220,Santa Rosa,257,1,2020-06-20
6,CA,CA,42200,Santa Maria-Santa Barbara,491,6,2020-06-20
6,CA,CA,42100,Santa Cruz-Watsonville,66,1,2020-06-20
6,CA,CA,46020,Truckee-Grass Valley,34,0,2020-06-20
6,CA,CA,20940,El Centro,1297,17,2020-06-20
6,CA,CA,34900,Napa,61,0,2020-06-20
6,CA,CA,42020,San Luis Obispo-Paso Robles-Arroyo Grande,104,0,2020-06-20
6,CA,CA,31460,Madera,101,1,2020-06-20
6,CA,CA,37100,Oxnard-Thousand Oaks-Ventura,663,2,2020-06-20
6,CA,CA,41940,San Jose-Sunnyvale-Santa Clara,630,3,2020-06-20
6,CA,CA,45000,Susanville,163,0,2020-06-20
6,CA,CA,21700,Eureka-Arcata-Fortuna,19,0,2020-06-20
6,CA,CA,17020,Chico,49,1,2020-06-20
6,CA,CA,41740,San Diego-Carlsbad,2487,28,2020-06-20
6,CA,CA,43760,Sonora,13,0,2020-06-20
6,CA,CA,47300,Visalia-Porterville,674,11,2020-06-20
6,CA,CA,41500,Salinas,293,0,2020-06-20
6,CA,CA,23420,Fresno,1287,6,2020-06-20
6,CA,CA,12540,Bakersfield,650,10,2020-06-20
6,CA,CA,46380,Ukiah,22,0,2020-06-20
6,CA,CA,39820,Redding,25,1,2020-06-20
6,CA,CA,40140,Riverside-San Bernardino-Ontario,5656,47,2020-06-20
6,CA,CA,49700,Yuba City,77,0,2020-06-20
6,CA,CA,44700,Stockton-Lodi,1167,4,2020-06-20
8,CO,CO,44540,Sterling,13,0,2020-06-20
8,CO,CO,20780,Edwards,46,0,2020-06-20
8,CO,CO,20420,Durango,9,0,2020-06-20
8,CO,CO,24540,Greeley,78,0,2020-06-20
8,CO,CO,14720,Breckenridge,5,0,2020-06-20
8,CO,CO,44460,Steamboat Springs,8,0,2020-06-20
8,CO,CO,24300,Grand Junction,11,0,2020-06-20
8,CO,CO,17820,Colorado Springs,235,6,2020-06-20
8,CO,CO,24060,Glenwood Springs,65,0,2020-06-20
8,CO,CO,19740,Denver-Aurora-Lakewood,1071,22,2020-06-20
8,CO,CO,14500,Boulder,136,0,2020-06-20
8,CO,CO,15860,Ca?÷ú?√╞on City,4,0,2020-06-20
8,CO,CO,33940,Montrose,5,0,2020-06-20
8,CO,CO,18780,Craig,1,0,2020-06-20
8,CO,CO,22820,Fort Morgan,2,0,2020-06-20
8,CO,CO,22660,Fort Collins,45,0,2020-06-20
8,CO,CO,39380,Pueblo,27,5,2020-06-20
9,CT,CT,25540,Hartford-West Hartford-East Hartford,246,38,2020-06-20
9,CT,CT,35980,Norwich-New London,43,1,2020-06-20
9,CT,CT-MA,49340,Worcester,250,27,2020-06-20
9,CT,CT,35300,New Haven-Milford,139,13,2020-06-20
9,CT,CT,45860,Torrington,34,1,2020-06-20
9,CT,CT,14860,Bridgeport-Stamford-Norwalk,181,20,2020-06-20
10,DE,DE-NJ-PA-MD,37980,Philadelphia-Camden-Wilmington,3132,299,2020-06-20
10,DE,DE-MD,41540,Salisbury,132,26,2020-06-20
10,DE,DE,20100,Dover,50,5,2020-06-20
11,DC,DC-VA-MD-WV,47900,Washington-Arlington-Alexandria,3530,156,2020-06-20
12,FL,FL,45540,The Villages,42,0,2020-06-20
12,FL,FL,29460,Lakeland-Winter Haven,1326,15,2020-06-20
12,FL,FL,11580,Arcadia,143,0,2020-06-20
12,FL,FL,35840,North Port-Sarasota-Bradenton,1466,9,2020-06-20
12,FL,FL,33100,Miami-Fort Lauderdale-West Palm Beach,13596,126,2020-06-20
12,FL,FL,36380,Okeechobee,103,0,2020-06-20
12,FL,FL,38940,Port St. Lucie,874,11,2020-06-20
12,FL,FL,36740,Orlando-Kissimmee-Sanford,6805,14,2020-06-20
12,FL,FL,34940,Naples-Immokalee-Marco Island,974,9,2020-06-20
12,FL,FL,15980,Cape Coral-Fort Myers,1481,14,2020-06-20
12,FL,FL,23540,Gainesville,627,2,2020-06-20
12,FL,FL,36100,Ocala,233,0,2020-06-20
12,FL,FL,37460,Panama City,141,0,2020-06-20
12,FL,FL,27260,Jacksonville,3055,6,2020-06-20
12,FL,FL,45300,Tampa-St. Petersburg-Clearwater,7806,60,2020-06-20
12,FL,FL,42680,Sebastian-Vero Beach,303,3,2020-06-20
12,FL,FL,29380,Lake City,56,0,2020-06-20
12,FL,FL,42700,Sebring,167,2,2020-06-20
12,FL,FL,39460,Punta Gorda,117,1,2020-06-20
12,FL,FL,26140,Homosassa Springs,96,0,2020-06-20
12,FL,FL,45220,Tallahassee,332,1,2020-06-20
12,FL,FL,37860,Pensacola-Ferry Pass-Brent,596,3,2020-06-20
12,FL,FL,28580,Key West,54,0,2020-06-20
12,FL,FL,18880,Crestview-Fort Walton Beach-Destin,217,0,2020-06-20
12,FL,FL,37340,Palm Bay-Melbourne-Titusville,799,1,2020-06-20
12,FL,FL,37260,Palatka,84,0,2020-06-20
12,FL,FL,19660,Deltona-Daytona Beach-Ormond Beach,691,1,2020-06-20
12,FL,FL,17500,Clewiston,171,3,2020-06-20
13,GA,GA,47580,Warner Robins,104,3,2020-06-20
13,GA,GA-TN,16860,Chattanooga,417,13,2020-06-20
13,GA,GA,10500,Albany,97,3,2020-06-20
13,GA,GA,42340,Savannah,395,5,2020-06-20
13,GA,GA,45620,Thomasville,47,0,2020-06-20
13,GA,GA,18460,Cornelia,29,1,2020-06-20
13,GA,GA,12020,Athens-Clarke County,140,0,2020-06-20
13,GA,GA,12060,Atlanta-Sandy Springs-Roswell,5967,65,2020-06-20
13,GA,GA,47080,Vidalia,91,0,2020-06-20
13,GA,GA,34220,Moultrie,173,1,2020-06-20
13,GA,GA,41220,St. Marys,33,1,2020-06-20
13,GA,GA,46660,Valdosta,346,6,2020-06-20
13,GA,GA,33300,Milledgeville,48,2,2020-06-20
13,GA,GA,44340,Statesboro,133,1,2020-06-20
13,GA,GA,22340,Fitzgerald,33,0,2020-06-20
13,GA,GA,18380,Cordele,10,1,2020-06-20
13,GA,GA,11140,Americus,22,1,2020-06-20
13,GA,GA,45740,Toccoa,32,1,2020-06-20
13,GA,GA,31420,Macon,169,2,2020-06-20
13,GA,GA,40660,Rome,94,0,2020-06-20
13,GA,GA,45700,Tifton,192,0,2020-06-20
13,GA,GA,20140,Dublin,27,1,2020-06-20
13,GA,GA,27700,Jesup,11,0,2020-06-20
13,GA,GA,19140,Dalton,279,1,2020-06-20
13,GA,GA,27600,Jefferson,53,3,2020-06-20
13,GA,GA,20060,Douglas,85,2,2020-06-20
13,GA,GA,12460,Bainbridge,7,0,2020-06-20
13,GA,GA,25980,Hinesville,24,0,2020-06-20
13,GA,GA-SC,12260,Augusta-Richmond County,277,8,2020-06-20
13,GA,GA,15260,Brunswick,312,1,2020-06-20
13,GA,GA,15660,Calhoun,62,0,2020-06-20
13,GA,GA,44900,Summerville,7,0,2020-06-20
13,GA,GA,45580,Thomaston,36,0,2020-06-20
13,GA,GA,29300,LaGrange,378,6,2020-06-20
13,GA,GA,16340,Cedartown,25,0,2020-06-20
15,HI,HI,28180,Kapaa,13,0,2020-06-20
15,HI,HI,27980,Kahului-Wailuku-Lahaina,1,0,2020-06-20
15,HI,HI,25900,Hilo,3,0,2020-06-20
15,HI,HI,46520,Urban Honolulu,62,1,2020-06-20
16,ID,ID-UT,30860,Logan,201,0,2020-06-20
16,ID,ID,15420,Burley,84,0,2020-06-20
16,ID,ID,26820,Idaho Falls,23,0,2020-06-20
16,ID,ID,14260,Boise City,1050,1,2020-06-20
16,ID,ID,25200,Hailey,12,0,2020-06-20
16,ID,ID-WY,27220,Jackson,1203,18,2020-06-20
16,ID,ID-WA,30300,Lewiston,9,0,2020-06-20
16,ID,ID,38540,Pocatello,18,0,2020-06-20
16,ID,ID,41760,Sandpoint,13,0,2020-06-20
16,ID,ID,34140,Moscow,3,0,2020-06-20
16,ID,ID,17660,Coeur d'Alene,72,0,2020-06-20
16,ID,ID,13940,Blackfoot,9,0,2020-06-20
16,ID,ID,39940,Rexburg,4,0,2020-06-20
16,ID,ID-OR,36620,Ontario,85,0,2020-06-20
16,ID,ID,46300,Twin Falls,61,1,2020-06-20
17,IL,IL,16060,Carbondale-Marion,23,1,2020-06-20
17,IL,IL-MO,41180,St. Louis,1592,55,2020-06-20
17,IL,IL-IN-WI,16980,Chicago-Naperville-Elgin,5569,293,2020-06-20
17,IL,IL-MO,16020,Cape Girardeau,31,0,2020-06-20
17,IL,IL-KY,37140,Paducah,31,0,2020-06-20
17,IL,IL,23660,Galesburg,9,0,2020-06-20
17,IL,IL,28100,Kankakee,108,3,2020-06-20
17,IL,IL,38700,Pontiac,6,0,2020-06-20
17,IL,IL,37900,Peoria,64,4,2020-06-20
17,IL,IL,45380,Taylorville,1,0,2020-06-20
17,IL,IL,16460,Centralia,21,0,2020-06-20
17,IL,IL-IA,19340,Davenport-Moline-Rock Island,282,0,2020-06-20
17,IL,IL,23300,Freeport,27,0,2020-06-20
17,IL,IL,16660,Charleston-Mattoon,13,0,2020-06-20
17,IL,IL,14010,Bloomington,34,2,2020-06-20
17,IL,IL-IA-MO,22800,Fort Madison-Keokuk,20,1,2020-06-20
17,IL,IL,16580,Champaign-Urbana,86,1,2020-06-20
17,IL,IL,40300,Rochelle,11,0,2020-06-20
17,IL,IL-MO,39500,Quincy,30,0,2020-06-20
17,IL,IL,19180,Danville,57,0,2020-06-20
17,IL,IL,44100,Springfield,400,19,2020-06-20
17,IL,IL,31380,Macomb,0,0,2020-06-20
17,IL,IL-IA,15460,Burlington,192,1,2020-06-20
17,IL,IL,15900,Canton,3,0,2020-06-20
17,IL,IL,40420,Rockford,191,8,2020-06-20
17,IL,IL,19940,Dixon,3,1,2020-06-20
17,IL,IL,34500,Mount Vernon,9,1,2020-06-20
17,IL,IL,36860,Ottawa-Peru,17,1,2020-06-20
17,IL,IL,20820,Effingham,1,0,2020-06-20
17,IL,IL,30660,Lincoln,102,2,2020-06-20
18,IN,IN,26540,Huntington,9,0,2020-06-20
18,IN,IN,29020,Kokomo,42,7,2020-06-20
18,IN,IN,27540,Jasper,8,0,2020-06-20
18,IN,IN,28340,Kendallville,62,1,2020-06-20
18,IN,IN,23060,Fort Wayne,280,14,2020-06-20
18,IN,IN,29200,Lafayette-West Lafayette,102,1,2020-06-20
18,IN,IN-KY,21780,Evansville,73,0,2020-06-20
18,IN,IN,26900,Indianapolis-Carmel-Anderson,561,30,2020-06-20
18,IN,IN-MI,43780,South Bend-Mishawaka,195,9,2020-06-20
18,IN,IN-KY,31140,Louisville/Jefferson County,538,17,2020-06-20
18,IN,IN,23140,Frankfort,28,0,2020-06-20
18,IN,IN,45460,Terre Haute,20,1,2020-06-20
18,IN,IN,24700,Greensburg,3,0,2020-06-20
18,IN,IN,31980,Marion,77,4,2020-06-20
18,IN,IN,21140,Elkhart-Goshen,456,4,2020-06-20
18,IN,IN,31500,Madison,533,0,2020-06-20
18,IN,IN,30900,Logansport,25,0,2020-06-20
18,IN,IN,47180,Vincennes,17,0,2020-06-20
18,IN,IN,47340,Wabash,16,0,2020-06-20
18,IN,IN-KY-OH,17140,Cincinnati,1886,24,2020-06-20
18,IN,IN,35220,New Castle,22,0,2020-06-20
18,IN,IN,34620,Muncie,13,3,2020-06-20
18,IN,IN,47700,Warsaw,87,0,2020-06-20
18,IN,IN,47780,Washington,24,0,2020-06-20
18,IN,IN,37940,Peru,3,1,2020-06-20
18,IN,IN,13260,Bedford,26,0,2020-06-20
18,IN,IN,42980,Seymour,17,0,2020-06-20
18,IN,IN,18220,Connersville,11,0,2020-06-20
18,IN,IN,12140,Auburn,22,1,2020-06-20
18,IN,IN,11420,Angola,12,0,2020-06-20
18,IN,IN,35860,North Vernon,10,5,2020-06-20
18,IN,IN,33140,Michigan City-La Porte,31,0,2020-06-20
18,IN,IN,18820,Crawfordsville,13,0,2020-06-20
18,IN,IN,38500,Plymouth,57,0,2020-06-20
18,IN,IN,39980,Richmond,789,11,2020-06-20
19,IA,IA,26980,Iowa City,306,1,2020-06-20
19,IA,IA,36900,Ottumwa,14,2,2020-06-20
19,IA,IA,44740,Storm Lake,49,1,2020-06-20
19,IA,IA,34700,Muscatine,22,1,2020-06-20
19,IA,IA,14340,Boone,42,0,2020-06-20
19,IA,IA,11180,Ames,252,0,2020-06-20
19,IA,IA,35500,Newton,19,0,2020-06-20
19,IA,IA,21840,Fairfield,4,0,2020-06-20
19,IA,IA,32260,Marshalltown,42,0,2020-06-20
19,IA,IA-NE,36540,Omaha-Council Bluffs,949,12,2020-06-20
19,IA,IA,22700,Fort Dodge,30,0,2020-06-20
19,IA,IA,36820,Oskaloosa,8,1,2020-06-20
19,IA,IA,16300,Cedar Rapids,119,2,2020-06-20
19,IA,IA,44020,Spirit Lake,44,1,2020-06-20
19,IA,IA,43980,Spencer,15,0,2020-06-20
19,IA,IA-NE-SD,43580,Sioux City,174,4,2020-06-20
19,IA,IA,19780,Des Moines-West Des Moines,587,10,2020-06-20
19,IA,IA,20220,Dubuque,86,0,2020-06-20
19,IA,IA,32380,Mason City,34,0,2020-06-20
19,IA,IA,17540,Clinton,15,0,2020-06-20
20,KS,KS-MO,28140,Kansas City,942,26,2020-06-20
20,KS,KS,24460,Great Bend,3,0,2020-06-20
20,KS,KS,48620,Wichita,244,3,2020-06-20
20,KS,KS,19980,Dodge City,67,0,2020-06-20
20,KS,KS,23780,Garden City,20,0,2020-06-20
20,KS,KS,37660,Parsons,27,0,2020-06-20
20,KS,KS-MO,41140,St. Joseph,50,0,2020-06-20
20,KS,KS,25700,Hays,3,0,2020-06-20
20,KS,KS,30580,Liberal,46,0,2020-06-20
20,KS,KS,29940,Lawrence,31,0,2020-06-20
20,KS,KS,17700,Coffeyville,4,0,2020-06-20
20,KS,KS,36840,Ottawa,10,0,2020-06-20
20,KS,KS,32700,McPherson,20,0,2020-06-20
20,KS,KS,41460,Salina,54,0,2020-06-20
20,KS,KS,45820,Topeka,120,0,2020-06-20
20,KS,KS,27920,Junction City,12,0,2020-06-20
20,KS,KS,38260,Pittsburg,79,0,2020-06-20
20,KS,KS,31740,Manhattan,95,0,2020-06-20
20,KS,KS,11680,Arkansas City-Winfield,14,0,2020-06-20
20,KS,KS,11860,Atchison,1,0,2020-06-20
20,KS,KS,26740,Hutchinson,27,0,2020-06-20
20,KS,KS,21380,Emporia,8,1,2020-06-20
21,KY,KY,36980,Owensboro,56,0,2020-06-20
21,KY,KY-TN,46460,Union City,22,1,2020-06-20
21,KY,KY,30940,London,88,1,2020-06-20
21,KY,KY,23980,Glasgow,15,0,2020-06-20
21,KY,KY,15820,Campbellsville,10,0,2020-06-20
21,KY,KY-WV-OH,26580,Huntington-Ashland,137,0,2020-06-20
21,KY,KY,14540,Bowling Green,186,7,2020-06-20
21,KY,KY,40080,Richmond-Berea,24,0,2020-06-20
21,KY,KY,33180,Middlesborough,4,0,2020-06-20
21,KY,KY,12680,Bardstown,19,0,2020-06-20
21,KY,KY,30460,Lexington-Fayette,285,8,2020-06-20
21,KY,KY,34460,Mount Sterling,11,0,2020-06-20
21,KY,KY,21060,Elizabethtown-Fort Knox,12,0,2020-06-20
21,KY,KY-TN,17300,Clarksville,145,3,2020-06-20
21,KY,KY,43700,Somerset,26,0,2020-06-20
21,KY,KY,34660,Murray,16,0,2020-06-20
21,KY,KY,32460,Mayfield,13,1,2020-06-20
21,KY,KY,31580,Madisonville,19,0,2020-06-20
